M_X,alpha,mean,rms
490,0.007,483.36442930293947,9.927934480325204
480,0.022000000000000002,471.3658005400977,11.514701413917914
490,0.009000000000000001,483.3644292708921,9.927934522991853
480,0.01,473.5139546984362,9.639642265120345
490,0.01,483.45249660209583,9.71389129205853
480,0.023,471.3658004254124,11.514701494456606
480,0.005,473.58624673836823,9.60961610689181
480,0.028,471.46388962260977,11.12675371459109
480,0.007,473.5325085457032,9.72791845004836
470,0.017,462.27632294244677,10.424624444935503
480,0.009000000000000001,473.5325084403655,9.727918511964825
480,0.012,472.7574162534346,10.438387189168209
470,0.028,461.64754459237776,11.050295458798216
490,0.006,483.3644293073154,9.927934482652821
480,0.025,471.4513826684537,11.10146739856384
480,0.024,471.36580048417517,11.514701375082312
490,0.011,482.583192963645,10.73665430235695
490,0.012,482.5831929541416,10.73665423760921
490,0.008,483.3644291881611,9.927934574580549
480,0.026000000000000002,471.4638896096874,11.126753755530128
480,0.019,472.07842704774646,10.574881307520203
480,0.013000000000000001,472.7574161401166,10.438387306750236
490,0.013,482.583193017973,10.736654271936137
490,0.015,482.72142206664694,10.388526057957804
490,0.014,482.58319296226,10.736654324272946
490,0.016,481.7728818940553,10.96419728643094
490,0.017,481.77288182803244,10.96419729469422
490,0.018000000000000002,481.77288179110104,10.964197282177196
490,0.019,481.7728819326568,10.964197196004704
490,0.022,481.2214282211988,11.884154237742543
490,0.02,481.95421086804566,10.71169797517358
490,0.020999999999999998,481.2214280943144,11.884154353837989
490,0.023,481.22142824396843,11.884154211424784
490,0.026,481.1582908746289,11.616537793700585
490,0.025,481.2100107168618,11.74933359646518
490,0.024,481.2214280695971,11.884154290870303
490,0.027,481.1582908221477,11.616537810951373
490,0.028,481.1582908697735,11.616537860248462
490,0.029,481.1582908407332,11.616537833536112
490,0.03,481.2419225948337,11.421842185003243
500,0.005,494.0020871102514,8.564093148213143
500,0.006,493.39177239741844,9.916768453429123
500,0.007,493.39177242156313,9.916768386009203
500,0.008,493.39177244763766,9.916768415854753
500,0.009,493.39177241920476,9.916768439736767
500,0.01,493.40486501761086,9.618933507788078
500,0.011,492.66853087985027,10.629478434925312
500,0.012,492.6685308349609,10.629478495690412
500,0.014,492.6685308708688,10.629478393726176
500,0.013,492.66853083634885,10.62947839536078
500,0.015,492.817580759506,10.096450517246042
500,0.016,491.85886504352885,10.918249453908956
500,0.018,491.85886509161844,10.918249459830616
500,0.02,491.97402742542755,10.559699334710672
500,0.019,491.85886504918614,10.918249486457427
500,0.017,491.8588650505258,10.918249479812053
500,0.021,491.251931479735,11.885194315826235
500,0.022,491.25193138372964,11.885194410268273
500,0.023,491.2519314585623,11.885194343842347
500,0.024,491.2519313998103,11.885194388671552
500,0.025,491.2403351855195,11.279042496088557
500,0.026,491.25498962927463,11.625871811353395
500,0.028,491.25498967081927,11.625871809658616
500,0.027,491.2549896502024,11.625871758742623
500,0.029,491.2549897588561,11.625871730141649
500,0.03,491.37347124892324,11.17131773220476
510,0.006,503.20898708859846,10.221473527269332
510,0.008,503.2089870001947,10.221473641661932
510,0.006999999999999999,503.20898707372794,10.22147352148642
510,0.009,503.20898706380746,10.22147346838101
510,0.013,502.5026593886927,10.980983205770709
510,0.012,502.5026594351811,10.980983240278718
510,0.011000000000000001,502.502659442275,10.980983252238579
510,0.009999999999999998,503.2089869980884,10.221473593443951
510,0.015000000000000001,501.62313403352863,11.442176674756416
510,0.013999999999999999,502.5026593393311,10.980983290524712
510,0.016,501.62313395753205,11.442176691947047
510,0.018,501.62313396840455,11.442176686695873
510,0.019999999999999997,501.6231341658993,11.4421766847208
510,0.022000000000000002,501.0516167089301,12.259278927895211
510,0.017,501.62313404138433,11.442176679778669
510,0.025,500.864906337644,12.417802451866631
510,0.021,501.05161670580827,12.259278945801292
510,0.023,501.0516167281023,12.259278905579379
510,0.019,501.62313407835273,11.442176689188559
510,0.026,500.95781748721674,12.14064700673815
510,0.027999999999999997,500.9578173002209,12.140647111264235
520,0.005,513.3012237535585,10.737492040240067
510,0.024,501.0516166007293,12.259279017064763
520,0.006,512.8141989745576,10.754348070840468
510,0.027,500.95781743302535,12.140647053944251
510,0.028999999999999998,500.95781740006277,12.140647064530386
520,0.013,512.323686608913,11.482837064894717
520,0.014,512.3236865918678,11.482837026346738
520,0.016,511.4595437371904,11.609153608711168
520,0.015,512.5433507622878,10.9964318722801
520,0.009,512.8141989863974,10.754348089510806
520,0.007,512.8141989498973,10.754348092579681
520,0.01,512.9316118352212,10.690813938241467
520,0.019000000000000003,511.45954364911296,11.609153624231837
520,0.017,511.4595437205847,11.609153511906927
520,0.022,510.98632557157583,12.39978363619545
520,0.008,512.8141989642204,10.754348100473779
520,0.011,512.3236866597283,11.482837074878312
520,0.012,512.3236864654635,11.482837129361009
520,0.018,511.45954366829824,11.609153557705557
520,0.02,511.5405225268651,11.478400275112241
520,0.021,510.9863256929803,12.399783543239948
520,0.024,510.9863255990786,12.399783675608358
520,0.023000000000000003,510.98632564532954,12.399783574967199
520,0.025,511.06083206309415,12.022911144934453
520,0.027,510.74077841449775,12.633239802799412
520,0.026,510.7407784079718,12.633239703750819
520,0.029,510.7407782606889,12.633239786977256
530,0.005,523.1499058878659,11.030184338230574
520,0.03,510.9058160910993,12.314516673932795
530,0.006,522.6808252132441,11.091925331525413
530,0.007,522.6808252315074,11.09192528451606
530,0.008,522.6808252817468,11.091925243971938
530,0.01,522.8087489653632,11.090611823299348
530,0.009,522.6808251606406,11.091925289176064
520,0.028,510.74077834205707,12.633239766750327
530,0.011,522.2164426131994,11.675097282615875
530,0.012,522.2164426991361,11.67509722389518
530,0.014,522.2164427175597,11.675097256655723
530,0.013,522.2164426822383,11.675097256929934
530,0.015000000000000001,521.3979038342334,11.885044491925239
530,0.016,521.3979038913358,11.885044483058214
530,0.017,521.397903891025,11.885044456312666
530,0.019,521.3979038589347,11.885044442817453
530,0.02,521.4123416346298,11.794634549017712
530,0.018,521.3979038953815,11.8850444040582
530,0.021,520.9828570699174,12.538990657652022
530,0.022,520.9828570066726,12.53899069754187
530,0.023,520.9828571342736,12.53899056194981
530,0.026,520.5188349394188,12.876885834645039
530,0.027,520.5188348714315,12.876885769760348
530,0.028,520.5188348223119,12.876885896896644
530,0.028999999999999998,520.5188349605137,12.876885813055985
530,0.024,520.98285698878,12.538990569295985
540,0.006,532.6695100988481,11.307654553563818
540,0.008,532.6695101033513,11.307654546344263
540,0.005,533.2238543491699,11.34041503344373
540,0.009000000000000001,532.6695101299601,11.307654507484777
540,0.011000000000000001,532.2317066819878,11.646583163747092
540,0.01,532.655908368754,11.338611395237086
540,0.012,532.2317067442784,11.646583054429522
540,0.013,532.2317067596132,11.646583060067076
540,0.013999999999999999,532.2317067630107,11.64658307379612
540,0.006999999999999999,532.669510082996,11.307654466223921
540,0.015,532.1953788825582,11.610099301863281
530,0.025,520.8415862389627,12.395313500987857
540,0.016,531.4705926054858,11.736845310960822
540,0.016999999999999998,531.4705926991319,11.736845269428363
540,0.018000000000000002,531.4705926634308,11.736845338324288
540,0.019,531.4705926012603,11.73684540831128
540,0.022000000000000002,530.890191471932,12.63269167849883
540,0.021,530.8901916467179,12.63269153751471
540,0.02,531.3840790296904,11.913782418573769
540,0.024,530.8901914638425,12.632691590782033
540,0.023,530.8901914127599,12.63269170635238
540,0.025,530.8654418853046,12.234919897507977
540,0.026,530.2686752211196,13.298476285540454
540,0.027999999999999997,530.2686752872796,13.298476188569824
540,0.027,530.2686750680126,13.298476366876379
540,0.029,530.268675161317,13.298476275215071
540,0.03,530.3782494705395,13.05501114603911
550,0.005,543.1999631620166,11.545678494409561
550,0.005999999999999999,542.4976646565117,11.561127144253172
550,0.008,542.4976647858703,11.561127106842285
550,0.007,542.497664685562,11.561127173905472
550,0.009000000000000001,542.497664695938,11.561127063684202
550,0.01,542.3938523998143,11.622797184444686
550,0.011,542.0584218867446,12.091660802204967
550,0.014,542.0584219019576,12.09166077375982
550,0.013000000000000001,542.0584218211274,12.091660762403905
550,0.011999999999999999,542.0584218500424,12.091660728191743
550,0.015,542.1532549328934,11.740771507431056
550,0.016,541.2670022684314,12.301876550092832
550,0.016999999999999998,541.2670022852341,12.301876582002798
550,0.019,541.2670023163331,12.301876528606599
550,0.018000000000000002,541.2670023363955,12.301876600042055
550,0.02,541.1956725946177,12.23705188669033
550,0.021,540.7048370493786,12.83551049530085
550,0.023,540.7048371350825,12.835510488475837
550,0.025,540.6984525833008,12.554430320735404
550,0.023999999999999997,540.7048370898292,12.83551046487172
550,0.026000000000000002,540.0379689754504,13.739336692952003
550,0.022,540.7048371837743,12.835510395490132
550,0.028,540.037968886731,13.739336716490385
550,0.027,540.0379690438767,13.739336705619348
550,0.03,540.3676019654786,13.294402171605196
550,0.028999999999999998,540.0379690254779,13.739336596019282
560,0.005,553.0765542098005,12.030466130193945
560,0.006,552.2320795413542,12.04854564035167
560,0.007,552.232079359063,12.048545818056226
560,0.008,552.2320795477511,12.048545714098324
560,0.009,552.2320794575392,12.048545713426801
560,0.01,552.232497707933,11.991046538935377
560,0.011000000000000001,551.9967144656222,12.132934784431779
560,0.012,551.9967144417932,12.132934775064674
560,0.014,551.9967145820867,12.132934665043784
560,0.013000000000000001,551.9967145632075,12.132934581862463
560,0.015000000000000001,551.2731205053794,12.393295302899347
560,0.016,551.2731204777523,12.393295329015379
560,0.018,551.2731205055649,12.393295341045992
560,0.016999999999999998,551.2731203464156,12.39329538604278
560,0.021,550.4798685674762,13.177439577695262
560,0.022000000000000002,550.4798686989121,13.177439470946494
560,0.02,551.2707418656388,12.457217578851917
560,0.019,551.2731204997908,12.393295326244322
560,0.023000000000000003,550.4798687568707,13.177439395381095
560,0.024,550.4798686872211,13.17743942218921
560,0.025,550.7016381147208,12.760564206155454
560,0.027,549.9955779821487,13.87167424375804
560,0.026000000000000002,549.995578055157,13.871674203122499
560,0.028999999999999998,549.9955779433388,13.871674268513242
570,0.005,563.0423003235929,12.235409122651893
560,0.028,549.9955780757191,13.871674153276404
570,0.007,562.0283704720107,12.514062940701416
570,0.008,562.0283704160387,12.514063019595795
570,0.006,562.0283705718647,12.514062892375904
570,0.01,562.166411481763,12.310291137556131
570,0.009,562.0283704120866,12.514063148045976
570,0.012,561.9727717635035,12.323165263377723
570,0.016,561.1643713028883,12.761675069901035
570,0.015000000000000001,561.1643712488435,12.76167505592117
570,0.019,561.1643712897104,12.761675105580474
570,0.016999999999999998,561.1643713241677,12.761675076400644
570,0.018,561.1643713892571,12.76167510632622
570,0.011,561.9727717141208,12.323165325800268
570,0.02,561.1453251487361,12.721688532811111
570,0.021,560.4935357773734,13.16520279124519
570,0.024,560.4935357856914,13.165202644777693
570,0.014,561.972771761216,12.323165255926504
570,0.013,561.9727717218194,12.323165278202222
570,0.022,560.4935358697637,13.16520279621255
570,0.023,560.4935357189781,13.165202825855333
570,0.026,559.5943778080633,14.433003239767839
570,0.025,560.7328709203719,12.788641767636399
570,0.028,559.5943777533033,14.433003315611602
570,0.027,559.5943778169226,14.43300329071415
580,0.006,571.8775186357663,12.743951361701422
580,0.005,572.98272702395,12.678656209441955
570,0.029,559.5943777543296,14.433003295773494
580,0.006999999999999999,571.8775188143619,12.743951340476372
580,0.008,571.8775187974023,12.743951329012013
580,0.009,571.8775186872285,12.743951412096642
580,0.01,571.9766849759436,12.54447649011473
580,0.015,571.92435628277,12.404961433858661
580,0.012,571.828265934122,12.590359555465955
580,0.013,571.8282660221654,12.59035950556321
580,0.018,571.0349582691495,12.919487272893589
580,0.016,571.0349581597476,12.919487396790267
580,0.016999999999999998,571.0349581360991,12.919487408873792
580,0.02,571.0680106783012,12.923780630000497
580,0.023,570.5441183238071,13.204949335892644
580,0.020999999999999998,570.544118371579,13.204949416956104
580,0.013999999999999999,571.8282659835525,12.590359613831453
580,0.022,570.5441183405651,13.204949306912127
580,0.019,571.0349581143648,12.919487444732395
580,0.011,571.8282660499694,12.590359649876177
580,0.024,570.5441182952196,13.204949250630547
580,0.025,570.6329581982685,12.91176786841244
580,0.027,569.4187563881137,14.823063544073932
580,0.026,569.4187563350616,14.823063479646422
580,0.03,569.7820767580498,14.34555251216606
590,0.005,582.8423334136558,12.98327365789639
580,0.029,569.418756366457,14.823063514182897
590,0.006,581.5987878487053,13.045686867812835
590,0.014,581.6768843709632,12.90377403417646
590,0.009,581.5987876661696,13.045686825316118
590,0.012,581.6768844424814,12.903774058670658
590,0.013,581.6768843658227,12.903774052675669
590,0.008,581.5987878390567,13.04568689386101
590,0.007,581.5987878061466,13.045686859973397
590,0.011000000000000001,581.6768845002935,12.903774011385126
590,0.01,581.7385892576488,12.832542853128555
580,0.027999999999999997,569.4187562799515,14.82306360809698
590,0.015,581.751461784448,12.767211022258126
590,0.016,580.8342025378108,13.295461399868252
590,0.018,580.8342025865517,13.295461369920474
590,0.019000000000000003,580.8342026011719,13.295461347505064
590,0.016999999999999998,580.8342025260076,13.29546128197939
590,0.021,580.5207170661537,13.358021900475526
590,0.02,580.8436115816451,13.174549928621861
590,0.022000000000000002,580.5207170054383,13.358022015075756
590,0.023,580.5207171167322,13.358021873010166
590,0.024,580.5207169351241,13.358021994739275
590,0.025,580.5081031824838,13.226267101897504
590,0.027,579.3231768546731,15.038129814255907
590,0.026,579.3231767762253,15.038129805734624
590,0.028999999999999998,579.3231768452949,15.038129770677951
590,0.03,579.2667021995353,15.106517840541915
600,0.005,593.4677186270058,10.972389709681808
600,0.006,591.5684590239183,13.234465820277856
600,0.011,591.7146538298699,12.953601977284512
590,0.028,579.3231767597745,15.038129856748139
600,0.014,591.7146536714351,12.953602083556975
600,0.01,592.0468768699722,11.746381284591946
600,0.013,591.7146537487783,12.953602076758232
600,0.012,591.7146537530942,12.953601971925954
600,0.016999999999999998,590.8333932364618,13.294999487842587
600,0.016,590.8333932282834,13.294999495475912
